                    ALT_RAD                                                
                                                   ALT_RAD2                
                     DIRECT        D_GLOBAL        U_GLOBAL          Zenith
   Year Mn Dy Hr Mi        DIFFUSE2            D_IR            U_IR        
   2004  9  1  2 23   -0.86   21.53   21.77  299.87   16.96  307.60  88.222
   2004  9  1  2 24   -0.84   21.49   21.54  299.62   16.86  307.51  88.236
   2004  9  1  2 25   -0.76   20.72   20.68  299.27   16.28  307.66  88.249
   2004  9  1  2 26   -0.69   20.00   19.92  298.71   15.75  307.62  88.263
   2004  9  1  2 27   -0.66   19.45   19.36  297.95   15.34  307.47  88.276
   2004  9  1  2 28   -0.64   19.42   19.39  298.32   15.32  307.44  88.289
   2004  9  1  2 29   -0.58   20.02   20.07  298.74   15.69  307.49  88.302
   2004  9  1  2 30   -0.58   20.85   20.91  298.78   16.19  307.49  88.315
   2004  9  1  2 31   -0.64   21.26   21.24  299.02   16.46  307.40  88.328
   2004  9  1  2 32   -0.67   20.93   20.77  299.05   16.22  307.31  88.341
   2004  9  1  2 33   -0.68   20.27   20.07  299.17   15.78  307.31  88.353
   2004  9  1  2 34   -0.65   19.90   19.75  299.40   15.57  307.29  88.366
   2004  9  1  2 35   -0.57   19.87   19.78  299.71   15.56  307.32  88.378
   2004  9  1  2 36   -0.56   20.21   20.18  299.83   15.80  307.42  88.390
   2004  9  1  2 37   -0.57   21.01   21.07  300.01   16.37  307.43  88.402
   2004  9  1  2 38   -0.52   21.93   22.00  299.94   17.02  307.48  88.414
   2004  9  1  2 39   -0.51   22.41   22.39  300.04   17.31  307.56  88.426
   2004  9  1  2 40   -0.53   22.49   22.41  300.27   17.27  307.45  88.438
   2004  9  1  2 41   -0.50   22.47   22.33  300.45   17.17  307.57  88.449
   2004  9  1  2 42   -0.42   22.40   22.26  300.44   17.09  307.69  88.461
   2004  9  1  2 43   -0.34   22.28   22.15  300.50   17.00  307.62  88.472
   2004  9  1  2 44   -0.32   21.92   21.69  300.47   16.64  307.67  88.483
   2004  9  1  2 45   -0.39   21.15   20.84  300.36   16.03  307.61  88.494
   2004  9  1  2 46   -0.33   20.09   19.74  300.34   15.28  307.65  88.505
   2004  9  1  2 47   -0.28   18.84   18.49  300.29   14.48  307.66  88.516
   2004  9  1  2 48   -0.16   17.92   17.63  300.43   13.93  307.58  88.527
   2004  9  1  2 49   -0.09   17.32   17.10  300.50   13.56  307.58  88.537
   2004  9  1  2 50   -0.12   16.91   16.72  300.62   13.32  307.49  88.548
   2004  9  1  2 51   -0.21   16.72   16.56  300.70   13.19  307.50  88.558
   2004  9  1  2 52   -0.28   16.71   16.56  300.56   13.15  307.44  88.568
   2004  9  1  2 53   -0.44   16.60   16.38  300.70   13.03  307.45  88.578
   2004  9  1  2 54   -0.41   16.51   16.32  300.66   12.94  307.45  88.588
   2004  9  1  2 55   -0.48   16.50   16.27  300.47   12.88  307.43  88.598
   2004  9  1  2 56   -0.52   16.23   15.95  300.55   12.66  307.46  88.607
   2004  9  1  2 57   -0.55   15.87   15.57  300.59   12.39  307.46  88.617
